Timestamp,Event,Object_ID
2026-03-25 13:25:23.604,Object_Spawned,T:0.11|H:0.71|W:1.83|Col:FFFFFF
2026-03-25 13:25:23.604,Object_Spawned,T:0.74|H:1.98|W:0.82|Col:FFFFFF
2026-03-25 13:25:23.605,Object_Spawned,T:0.21|H:0.93|W:1.66|Col:FFFFFF
2026-03-25 13:25:23.605,Object_Spawned,T:0.22|H:0.94|W:1.65|Col:FFFFFF
2026-03-25 13:25:23.605,Object_Spawned,T:0.92|H:2.34|W:0.53|Col:FFFFFF
2026-03-25 13:25:23.605,Object_Spawned,T:0.94|H:2.38|W:0.50|Col:FFFFFF
2026-03-25 13:25:23.605,Object_Spawned,T:0.23|H:0.96|W:1.63|Col:FFFFFF
2026-03-25 13:25:23.605,Object_Spawned,T:0.58|H:1.66|W:1.07|Col:FFFFFF
2026-03-25 13:25:23.605,Object_Spawned,T:0.25|H:1.01|W:1.60|Col:FFFFFF
2026-03-25 13:25:23.605,Object_Spawned,T:0.18|H:0.86|W:1.71|Col:FFFFFF
2026-03-25 13:25:23.605,Object_Spawned,T:0.97|H:2.44|W:0.45|Col:FFFFFF
2026-03-25 13:25:23.606,Object_Spawned,T:0.31|H:1.12|W:1.51|Col:FFFFFF
2026-03-25 13:25:23.606,Object_Spawned,T:0.07|H:0.64|W:1.88|Col:FFFFFF
2026-03-25 13:25:23.606,Object_Spawned,T:0.60|H:1.70|W:1.04|Col:FFFFFF
2026-03-25 13:25:23.606,Object_Spawned,T:0.81|H:2.12|W:0.70|Col:FFFFFF
2026-03-25 13:25:23.606,Object_Spawned,T:0.64|H:1.79|W:0.97|Col:FFFFFF
2026-03-25 13:25:23.606,Object_Spawned,T:0.02|H:0.55|W:1.96|Col:FFFFFF
2026-03-25 13:25:23.606,Object_Spawned,T:0.74|H:1.97|W:0.82|Col:FFFFFF
2026-03-25 13:25:23.606,Object_Spawned,T:0.96|H:2.43|W:0.46|Col:FFFFFF
2026-03-25 13:25:23.606,Object_Spawned,T:0.22|H:0.93|W:1.66|Col:FFFFFF
2026-03-25 13:25:23.606,Object_Spawned,T:0.74|H:1.98|W:0.82|Col:FFFFFF
2026-03-25 13:25:23.607,Object_Spawned,T:0.99|H:2.48|W:0.41|Col:FFFFFF
2026-03-25 13:25:23.607,Object_Spawned,T:0.32|H:1.13|W:1.49|Col:FFFFFF
2026-03-25 13:25:23.607,Object_Spawned,T:0.43|H:1.35|W:1.32|Col:FFFFFF
2026-03-25 13:25:23.607,Object_Spawned,T:0.24|H:0.97|W:1.62|Col:FFFFFF
2026-03-25 13:25:23.607,Object_Spawned,T:0.07|H:0.64|W:1.89|Col:FFFFFF
2026-03-25 13:25:23.607,Object_Spawned,T:0.28|H:1.06|W:1.55|Col:FFFFFF
2026-03-25 13:25:23.607,Object_Spawned,T:0.20|H:0.90|W:1.68|Col:FFFFFF
2026-03-25 13:25:23.607,Object_Spawned,T:0.13|H:0.77|W:1.79|Col:FFFFFF
2026-03-25 13:25:23.607,Object_Spawned,T:1.00|H:2.49|W:0.41|Col:FFFFFF
2026-03-25 13:25:23.608,Object_Spawned,T:0.85|H:2.21|W:0.63|Col:FFFFFF
2026-03-25 13:25:23.608,Object_Spawned,T:0.35|H:1.19|W:1.45|Col:FFFFFF
2026-03-25 13:25:23.608,Object_Spawned,T:0.07|H:0.64|W:1.88|Col:FFFFFF
2026-03-25 13:25:23.608,Object_Spawned,T:0.30|H:1.10|W:1.52|Col:FFFFFF
2026-03-25 13:25:58.171,Object_Spawned,T:0.39|H:1.28|W:1.38|Col:FFFFFF
2026-03-25 13:25:58.175,Object_Spawned,T:0.66|H:1.83|W:0.94|Col:FFFFFF
2026-03-25 13:25:58.176,Object_Spawned,T:0.71|H:1.92|W:0.86|Col:FFFFFF
2026-03-25 13:25:58.176,Object_Spawned,T:0.03|H:0.56|W:1.95|Col:FFFFFF
2026-03-25 13:25:58.176,Object_Spawned,T:0.25|H:0.99|W:1.61|Col:FFFFFF
2026-03-25 13:25:58.176,Object_Spawned,T:0.27|H:1.03|W:1.57|Col:FFFFFF
2026-03-25 13:25:58.176,Object_Spawned,T:1.00|H:2.49|W:0.41|Col:FFFFFF
2026-03-25 13:25:58.176,Object_Spawned,T:0.40|H:1.29|W:1.37|Col:FFFFFF
2026-03-25 13:25:58.176,Object_Spawned,T:0.42|H:1.34|W:1.33|Col:FFFFFF
2026-03-25 13:25:58.176,Object_Spawned,T:0.53|H:1.57|W:1.15|Col:FFFFFF
2026-03-25 13:25:58.176,Object_Spawned,T:0.01|H:0.52|W:1.99|Col:FFFFFF
2026-03-25 13:25:58.176,Object_Spawned,T:0.75|H:1.99|W:0.80|Col:FFFFFF
2026-03-25 13:25:58.176,Object_Spawned,T:0.23|H:0.96|W:1.63|Col:FFFFFF
2026-03-25 13:25:58.176,Object_Spawned,T:0.42|H:1.33|W:1.34|Col:FFFFFF
2026-03-25 13:25:58.177,Object_Spawned,T:0.34|H:1.18|W:1.45|Col:FFFFFF
2026-03-25 13:25:58.177,Object_Spawned,T:0.49|H:1.48|W:1.21|Col:FFFFFF
2026-03-25 13:25:58.177,Object_Spawned,T:0.76|H:2.02|W:0.79|Col:FFFFFF
2026-03-25 13:25:58.177,Object_Spawned,T:0.08|H:0.66|W:1.88|Col:FFFFFF
2026-03-25 13:25:58.177,Object_Spawned,T:0.31|H:1.13|W:1.50|Col:FFFFFF
2026-03-25 13:25:58.177,Object_Spawned,T:0.53|H:1.57|W:1.15|Col:FFFFFF
2026-03-25 13:25:58.177,Object_Spawned,T:0.82|H:2.14|W:0.68|Col:FFFFFF
2026-03-25 13:25:58.177,Object_Spawned,T:0.89|H:2.27|W:0.58|Col:FFFFFF
